i,area,depth,trinode_1,trinode_2,trinode_3,lochRegion
"59488",58205.8955078125,25.9680805206299,"33720","33256","33721","7"
"59489",93722.6640625,27.3979034423828,"33721","33256","33257","7"
"59490",85994.3759765625,20.6297454833984,"33721","33257","33722","7"
"59491",50492.267578125,12.8789434432983,"33258","33722","33257","7"
"59492",33311.4653320313,3.73950934410095,"33260","33261","33723","7"
"59493",39680.6142578125,3.67386555671692,"33723","33261","33724","7"
"59494",39352.1118164063,2.85960125923157,"33262","33724","33261","7"
"59495",36386.30078125,3.05471801757813,"33262","33725","33724","7"
"59496",35019.494140625,2.98245573043823,"33726","33725","33262","7"
"59497",59370.1977539063,2.82879161834717,"33262","33263","33726","7"
"60236",42951.70703125,5.18651676177979,"33688","33689","34163","7"
"60237",44009.5815429688,4.74047803878784,"34164","34163","33689","7"
"60238",60535.8295898438,7.00184774398804,"34165","34164","33689","7"
"60239",48751.4458007813,13.4717073440552,"33689","34166","34165","7"
"60240",45435.96875,17.5383625030518,"33690","34166","33689","7"
"60241",49921.875,24.7505855560303,"34166","33690","33691","7"
"60242",47437.4365234375,27.99755859375,"33691","34167","34166","7"
"60243",51224.5922851563,28.0053577423096,"34168","34167","33691","7"
"60244",57383.9116210938,27.5110054016113,"33691","33693","34168","7"
"60245",51891.232421875,30.7167587280273,"33693","33691","33692","7"
"60246",52145.8115234375,25.7513198852539,"34169","34168","33693","7"
"60247",63854.9731445313,27.992280960083,"33694","34169","33693","7"
"60248",59234.4970703125,27.3561038970947,"33694","34170","34169","7"
"60249",82062.1201171875,28.5260314941406,"33694","33695","34170","7"
"60250",80524.0844726563,27.6954288482666,"34171","34170","33695","7"
"60251",61802.078125,23.6342277526855,"33695","34172","34171","7"
"60252",68045.6586914063,22.1567058563232,"34172","33695","33696","7"
"60253",61919.8022460938,14.7400016784668,"33702","33703","34173","7"
"60254",47018.3642578125,14.6383476257324,"34174","34173","33703","7"
"60255",53276.162109375,25.9192371368408,"33704","34174","33703","7"
"60256",48039.646484375,22.1472206115723,"33704","34175","34174","7"
"60257",44555.78515625,28.4992771148682,"34175","33704","33705","7"
"60258",28476.794921875,21.6712646484375,"34176","34175","33705","7"
"60259",43192.1958007813,27.1712188720703,"34177","34176","33705","7"
"60260",75368.71484375,43.3237075805664,"33706","34177","33705","7"
"60261",82667.2744140625,58.4197654724121,"34177","33706","34178","7"
"60262",91534.09375,67.4154586791992,"34178","33706","33707","7"
"60263",91128.3232421875,64.5598220825195,"33707","34179","34178","7"
"60264",91490.533203125,56.3302993774414,"34179","33707","33708","7"
"60265",104640.12890625,49.5986785888672,"33708","34180","34179","7"
"60266",95400.359375,47.0876312255859,"33709","34180","33708","7"
"60267",94512.5366210938,42.7191009521484,"33709","34181","34180","7"
"60268",93321.8110351563,59.2557601928711,"34181","33709","34182","7"
"60269",103552.162597656,80.4334564208984,"34182","33709","33710","7"
"60270",102283.630859375,81.8906936645508,"33710","34183","34182","7"
"60271",86780.572265625,73.7576446533203,"33710","33711","34183","7"
"60272",97719.4848632813,57.0870475769043,"33711","34184","34183","7"
"60273",106847.513183594,62.6551284790039,"33711","33712","34184","7"
"60274",105943.924804688,59.0842170715332,"34185","34184","33712","7"
"60275",92764.4624023438,71.4971618652344,"34185","33712","33713","7"
"60276",102810.737304688,67.1149978637695,"33713","34186","34185","7"
"60277",73600.2978515625,78.8024139404297,"34186","33713","34187","7"
"60278",71076.9174804688,94.6105728149414,"33714","34187","33713","7"
"60279",83334.5229492188,86.5647659301758,"33715","34187","33714","7"
"60280",72540.6201171875,64.0782165527344,"33715","34188","34187","7"
"60281",68509.51171875,52.8620529174805,"33715","34189","34188","7"
"60282",67816.4541015625,59.8862648010254,"33715","33716","34189","7"
"60283",86291.3955078125,53.0227737426758,"33716","34190","34189","7"
"60284",97203.1079101563,49.105396270752,"33716","34191","34190","7"
"60285",97938.7138671875,45.6697998046875,"34191","33716","33717","7"
"60286",99407.517578125,42.1395225524902,"33717","33718","34191","7"
"60287",95423.12890625,42.4886817932129,"34192","34191","33718","7"
"60288",92582.48046875,36.5013542175293,"33719","34192","33718","7"
"60289",107834.415527344,30.5987911224365,"34193","34192","33719","7"
"60290",90757.6259765625,27.2822704315186,"33719","34194","34193","7"
"60291",83748.6958007813,24.0397491455078,"33720","34194","33719","7"
"60292",55360.8125,24.4038505554199,"33720","33721","34194","7"
"60293",67540.2353515625,28.9291172027588,"33721","34195","34194","7"
"60294",53914.1928710938,26.4530258178711,"33721","34196","34195","7"
"60295",31796.2607421875,19.5869026184082,"34196","33721","34197","7"
"60296",52657.3671875,16.8590660095215,"33722","34197","33721","7"
"60297",35145.90625,4.71660137176514,"33724","34198","33723","7"
"60298",44645.455078125,3.79659605026245,"33724","34199","34198","7"
"60299",27716.8623046875,2.94897723197937,"33725","34199","33724","7"
"60300",38387.8129882813,2.99377250671387,"33725","34200","34199","7"
"60301",36209.0786132813,3.33039045333862,"33726","34200","33725","7"
"60302",59575.1791992188,4.17542457580566,"34200","33726","34201","7"
"61048",27850.1694335938,11.3440456390381,"34636","34637","34165","6"
"61049",34551.0981445313,17.033655166626,"34636","34165","34166","7"
"61050",37500.1157226563,20.5929660797119,"34638","34636","34166","6"
"61051",32794.4765625,24.0113334655762,"34166","34167","34638","6"
"61052",26601.544921875,20.1002197265625,"34167","34639","34638","6"
"61053",47415.30078125,20.7457599639893,"34639","34167","34168","7"
"61054",43242.21484375,15.6705131530762,"34640","34639","34168","7"
"61055",34703.8647460938,17.8460540771484,"34641","34640","34168","7"
"61056",49273.07421875,21.3935241699219,"34168","34169","34641","7"
"61057",43686.9760742188,23.2112102508545,"34169","34642","34641","7"
"61058",67062.4545898438,26.9328308105469,"34170","34642","34169","7"
"61059",69899.232421875,27.9966430664063,"34642","34170","34643","7"
"61060",63366.1098632813,27.5893154144287,"34170","34171","34643","7"
"61061",69763.7221679688,28.3239059448242,"34644","34643","34171","7"
"61062",56114.3051757813,23.2371025085449,"34644","34171","34645","7"
"61063",69771.2802734375,18.4413108825684,"34645","34171","34172","7"
"61064",39209.6416015625,6.63942098617554,"34174","34646","34173","7"
"61065",55349.8442382813,6.64441537857056,"34646","34174","34647","7"
"61066",28921.607421875,10.8713254928589,"34647","34174","34175","7"
"61067",26879.6118164063,13.1476240158081,"34647","34175","34176","7"
"61068",27122.6733398438,9.71066665649414,"34648","34647","34176","7"
"61069",29638.5927734375,11.0492887496948,"34649","34648","34176","7"
"61070",38199.59765625,14.6037006378174,"34649","34176","34650","7"
"61071",38733.673828125,22.3202590942383,"34177","34650","34176","7"
"61072",45570.93359375,28.0583438873291,"34651","34650","34177","7"
"61073",78642.3154296875,48.0053596496582,"34178","34651","34177","7"
"61074",79081.548828125,68.5475845336914,"34652","34651","34178","7"
"61075",90291.224609375,76.1063537597656,"34178","34179","34652","7"
"61076",98892.5380859375,72.5192718505859,"34653","34652","34179","7"
"61077",112314.959960938,54.2411193847656,"34653","34179","34180","7"
"61078",102671.600585938,44.852970123291,"34180","34654","34653","7"
"61079",94301.7294921875,35.8419990539551,"34654","34180","34181","7"
"61080",87474.3803710938,32.8433303833008,"34655","34654","34181","7"
"61081",92079.6284179688,37.999382019043,"34656","34655","34181","7"
"61082",79568.4223632813,47.2627868652344,"34657","34656","34181","7"
"61083",93805.9829101563,61.606071472168,"34181","34182","34657","7"
"61084",94768.185546875,64.9238815307617,"34658","34657","34182","7"
"61085",108204.677734375,64.0308074951172,"34658","34182","34183","7"
"61086",95068.0034179688,51.7036361694336,"34184","34658","34183","7"
"61087",96900.1010742188,50.076789855957,"34659","34658","34184","7"
"61088",96887.7124023438,48.644905090332,"34184","34660","34659","7"
"61089",111153.571289063,49.7327880859375,"34660","34184","34185","7"
"61090",121321.850097656,46.3949890136719,"34185","34661","34660","7"
"61091",96782.51953125,51.3642578125,"34661","34185","34186","7"
"61092",96510.4638671875,46.2722396850586,"34186","34662","34661","7"
"61093",79987.5502929688,48.4697914123535,"34662","34186","34663","7"
"61094",83631.3115234375,48.6083030700684,"34188","34663","34186","7"
"61095",69111.7060546875,62.0591773986816,"34188","34186","34187","7"
"61096",82306.478515625,44.2592468261719,"34663","34188","34664","7"
"61097",74546.501953125,46.4939613342285,"34189","34664","34188","7"
"61098",76556.1064453125,48.3278999328613,"34664","34189","34190","7"
"61099",101630.175292969,40.0777435302734,"34665","34664","34190","7"
"61100",96863.9340820313,35.984504699707,"34666","34665","34190","7"
"61101",90845.236328125,40.3172836303711,"34666","34190","34191","7"
"61102",95853.82421875,37.2308502197266,"34191","34192","34666","7"
"61103",107569.787109375,35.9086799621582,"34192","34667","34666","7"
"61104",109859.908691406,35.2639503479004,"34667","34192","34193","7"
"61105",101559.455566406,42.4786071777344,"34193","34668","34667","7"
"61106",61527.6401367188,39.8304672241211,"34193","34669","34668","7"
"61107",53127.7294921875,32.8734474182129,"34193","34670","34669","7"
"61108",69245.958984375,30.7673511505127,"34670","34193","34194","7"
"61109",39882.5341796875,32.0500946044922,"34195","34670","34194","7"
"61110",51930.2211914063,29.2015972137451,"34671","34670","34195","7"
"61111",42659.2475585938,23.3611183166504,"34672","34671","34195","7"
"61112",40449.6499023438,23.7335262298584,"34196","34672","34195","7"
"61113",50163.015625,3.99392175674439,"34673","34198","34199","7"
"61114",44160.76171875,3.3696174621582,"34673","34199","34200","7"
"61115",83882.16796875,4.14471912384033,"34200","34674","34673","7"
"61116",80191.4946289063,3.77518057823181,"34200","34675","34674","7"
"61117",64460.3662109375,4.10790348052979,"34200","34676","34675","7"
"61118",50556.2314453125,4.94663143157959,"34200","34201","34676","7"
"61801",25046.5629882813,11.4645175933838,"35080","34637","34636","6"
"61802",27446.7163085938,17.1826152801514,"34636","35081","35080","6"
"61803",38736.5869140625,20.6214561462402,"35081","34636","34638","6"
"61804",22131.6123046875,5.73671913146973,"35080","35082","34637","6"
"61805",34789.56640625,15.6846303939819,"34638","35083","35081","6"
"61806",44513.85546875,11.7450284957886,"34639","35083","34638","6"
"61807",33900.2895507813,15.686243057251,"34640","34641","35084","7"
"61808",46620.2114257813,19.4703998565674,"35084","34641","34642","7"
"61809",45877.6655273438,21.032205581665,"35085","35084","34642","7"
"61810",40204.4443359375,25.3171062469482,"35086","35085","34642","7"
"61811",50045.5966796875,28.1434841156006,"35086","34642","34643","7"
"61812",59511.69921875,28.0339775085449,"35087","35086","34643","7"
"61813",50237.376953125,28.6217269897461,"34644","35087","34643","7"
"61814",38683.7397460938,28.3837413787842,"35087","34644","35088","7"
"61815",48891.0727539063,22.8412818908691,"34644","35089","35088","7"
"61816",43794.8608398438,17.9924640655518,"34644","34645","35089","7"
"61817",39372.7431640625,5.72139835357666,"34649","35090","34648","7"
"61818",45380.947265625,5.08640336990357,"35091","35090","34649","7"
"61819",32832.9296875,9.63909339904785,"35091","34649","34650","7"
"61820",41082.5903320313,9.80828762054443,"34650","35092","35091","7"
"61821",36651.4677734375,20.5109806060791,"34651","35092","34650","7"
"61822",43630.296875,18.6983165740967,"35093","35092","34651","7"
"61823",56405.6474609375,26.4070281982422,"35094","35093","34651","7"
"61824",74709.3857421875,54.144416809082,"34651","34652","35094","7"
"61825",62647.9755859375,61.4529228210449,"34652","35095","35094","7"
"61826",80955.7255859375,72.2690124511719,"34652","34653","35095","7"
"61827",88250.7548828125,63.194694519043,"35096","35095","34653","7"
"61828",115883.286132813,54.0568046569824,"34654","35096","34653","7"
"61829",85110.78125,51.3752288818359,"35097","35096","34654","7"
"61830",100316.515625,39.1727294921875,"35097","34654","34655","7"
"61831",98453.1953125,40.634521484375,"34655","35098","35097","7"
"61832",102673.563964844,32.6092224121094,"34655","35099","35098","7"
"61833",100555.327636719,36.3034782409668,"35099","34655","34656","7"
"61834",101813.508789063,39.5888977050781,"35100","35099","34656","7"
"61835",80619.35546875,47.8471488952637,"34657","35100","34656","7"
"61836",99907.6220703125,44.2019691467285,"35100","34657","35101","7"
"61837",101428.146484375,46.9354209899902,"34658","35101","34657","7"
"61838",99990.25,40.4505920410156,"35101","34658","35102","7"
"61839",98594.31640625,45.6472129821777,"34659","35102","34658","7"
"61840",90499.19921875,41.2176856994629,"35103","35102","34659","7"
"61841",95198.0810546875,43.0260925292969,"35103","34659","34660","7"
"61842",108852.477050781,36.6989517211914,"35103","34660","35104","7"
"61843",109001.384277344,38.9799690246582,"35104","34660","34661","7"
"61844",79897.6186523438,34.358039855957,"35105","35104","34661","7"
"61845",84577.4267578125,33.5937805175781,"34661","35106","35105","7"
"61846",87919.5888671875,36.3680725097656,"34662","35106","34661","7"
"61847",74622.927734375,32.0282249450684,"34662","35107","35106","7"
"61848",61143.9638671875,38.4440498352051,"34662","34663","35107","7"
"61849",87778.9658203125,38.8912048339844,"35107","34663","35108","7"
"61850",82341.95703125,44.5678939819336,"35108","34663","34664","7"
"61851",104375.07421875,38.5524482727051,"34664","34665","35108","7"
"61852",80636.4536132813,30.7472686767578,"35109","35108","34665","7"
"61853",70026.5522460938,22.9500846862793,"34665","35110","35109","7"
"61854",53419.8120117188,17.1612739562988,"35111","35110","34665","7"
"61855",87452.3696289063,20.4900493621826,"34665","35112","35111","7"
"61856",103967.724121094,29.9907989501953,"34666","35112","34665","7"
"61857",91503.9067382813,33.001407623291,"34667","35112","34666","7"
"61858",70572.8120117188,44.9240226745605,"34667","35113","35112","7"
"61859",60493.91796875,69.2742919921875,"35114","35113","34667","7"
"61860",62379.37890625,65.0777435302734,"34668","35114","34667","7"
"61861",65645.6015625,75.849006652832,"35115","35114","34668","7"
"61862",79363.1953125,53.0523300170898,"34668","35116","35115","7"
"61863",69113.73046875,39.632926940918,"34669","35116","34668","7"
"61864",77231.384765625,32.1444091796875,"34669","35117","35116","7"
"61865",62058.5620117188,33.7557182312012,"35117","34669","34670","7"
"61866",76163.5805664063,28.8011245727539,"34670","34671","35117","7"
"61867",85448.28125,23.0566253662109,"35117","34671","35118","7"
"61868",91053.8500976563,4.58673906326294,"35119","34673","34674","7"
